review,rating,support
only the video calling issue ..... the image appears to be blur..... the rest is👍👌 please try to maimtain it.......😢,4,2
Stutuses are not working in this version properly.In case of 2or more video stutuses one work and the other not play. What is this? Plz fix this issue...,3,0
"actually, it takes much space in my phone but still it is good enough",4,0
please can whatsapp create and update where we can group contacts for status privacy????? selecting the contacts to hide all the time is stressful😟,5,0
"this is the best app i have ever used, you can make a video call!!! haaaa",5,1
"good app..can we the facility to ""pin"" more chat windows as at present we have 3 allowed...more would be appreciated.",4,1
"its really best app for connecting friends, i love it so much",5,1
Cool app....though I had some problems with connection and frequent updates😒,5,5
When u r trying to see the stories and at that time if someone put stories of two video u can easily see the first video without buffer bt when u move to the second video then its taking too much tym to load that video...,3,0
reinstalled this app but i don't get all the conversation of my friends back thats why ....,3,0
sharing limit 5 is inconvenient. lot of unnecessary time wastage due to this limit.,3,0
I have been using WhatsApp for years and years. WhatsApp is my most favourite app.🤗😊,5,0
Great App💙! Can you increase the size of this blue heart in emoji's. Just a request from a diehard Mumbai Indians fan💙,5,2
we had a problem when icant see my friends status but he didnt hide from me .,2,0
I love this aplication because is easy to get time to chill with friends of another countries like Cuba wujuuuu,5,0
this is not let my no to verify my number . what's the problem ?,1,0
I had try to download this app it keeps saying installed while I didn't receive the app on my phone,2,0
it is a good app for communication but there should be some Changes in it like dark mode change and viewers should be able to drop their comments on status update without showing on the private chat,4,0
Mandatory updates are a pain... devises does not contain space all ways to do so when updates are requried.. when all the time updates are forse to be done...,1,1
Points Or People 9? was AQ and the rest 6@ ? Q p In hello ~i On~ andIs not Permitted and the,5,0
"its a good app to chat with ur favorite one ,and also make video calls in beter quality,",4,1
I love WhatsApp all love WhatsApp because it is a good type of communication I got new phone and my 1st installment is this 😊😍😘😘,5,0
unable to download upfate for some reason in mobile snd is not useful yo me.,3,1
its been fast and fantastic to get the new version downloaded.thanks.my best communication tool always.,4,0
"DEVOm do ,""??' %,€ ,*, m.ve .just. ry easy that.zoology. mnemonic y",1,0
